frame,day,entity_type,id,x_position,y_position,fuel_level,state,refuel_point_x,refuel_point_y
542,1,refuel_vehicle,2,20,0,,idle,,
542,1,refuel_vehicle,3,40,40,,idle,,
542,1,hub,1,0,20,,,,
542,1,hub,2,20,0,,,,
542,1,hub,3,40,40,,,,
543,1,vehicle,1,6.0,12.0,81.29289321881345,patrolling,,
543,1,vehicle,2,25.0,4.0,93.79289321881345,patrolling,,
543,1,vehicle,3,14.0,23.0,88.5,patrolling,,
543,1,vehicle,4,24.0,26.0,86.87689437438235,patrolling,,
543,1,refuel_vehicle,1,4,20,,returning_to_hub,,
543,1,refuel_vehicle,2,20,0,,idle,,
543,1,refuel_vehicle,3,40,40,,idle,,
543,1,hub,1,0,20,,,,
543,1,hub,2,20,0,,,,
543,1,hub,3,40,40,,,,
544,1,vehicle,1,6.0,13.0,80.79289321881345,patrolling,,
544,1,vehicle,2,23.0,4.0,92.79289321881345,patrolling,,
544,1,vehicle,3,12.0,23.0,87.5,patrolling,,
544,1,vehicle,4,25.0,26.0,86.37689437438235,patrolling,,
544,1,refuel_vehicle,1,3,20,,returning_to_hub,,
544,1,refuel_vehicle,2,20,0,,idle,,
544,1,refuel_vehicle,3,40,40,,idle,,
544,1,hub,1,0,20,,,,
544,1,hub,2,20,0,,,,
544,1,hub,3,40,40,,,,
545,1,vehicle,1,5.0,13.0,80.29289321881345,patrolling,,
545,1,vehicle,2,24.0,4.0,92.29289321881345,patrolling,,
545,1,vehicle,3,12.0,24.0,87.0,patrolling,,
545,1,vehicle,4,25.0,24.0,85.37689437438235,patrolling,,
545,1,refuel_vehicle,1,2,20,,returning_to_hub,,
545,1,refuel_vehicle,2,20,0,,idle,,
545,1,refuel_vehicle,3,40,40,,idle,,
545,1,hub,1,0,20,,,,
545,1,hub,2,20,0,,,,
545,1,hub,3,40,40,,,,
546,1,vehicle,1,5.0,15.0,79.29289321881345,patrolling,,
546,1,vehicle,2,24.0,5.0,91.79289321881345,patrolling,,
546,1,vehicle,3,12.0,26.0,86.0,patrolling,,
546,1,vehicle,4,25.0,25.0,84.87689437438235,patrolling,,
546,1,refuel_vehicle,1,1,20,,returning_to_hub,,
546,1,refuel_vehicle,2,20,0,,idle,,
546,1,refuel_vehicle,3,40,40,,idle,,
546,1,hub,1,0,20,,,,
546,1,hub,2,20,0,,,,
546,1,hub,3,40,40,,,,
547,1,vehicle,1,5.0,17.0,78.29289321881345,patrolling,,
547,1,vehicle,2,25.0,5.0,91.29289321881345,patrolling,,
547,1,vehicle,3,12.0,25.0,85.5,patrolling,,
547,1,vehicle,4,25.0,24.0,84.37689437438235,patrolling,,
547,1,refuel_vehicle,1,0,20,,returning_to_hub,,
547,1,refuel_vehicle,2,20,0,,idle,,
547,1,refuel_vehicle,3,40,40,,idle,,
547,1,hub,1,0,20,,,,
547,1,hub,2,20,0,,,,
547,1,hub,3,40,40,,,,
548,1,vehicle,1,7.0,17.0,77.29289321881345,patrolling,,
548,1,vehicle,2,25.0,3.0,90.29289321881345,patrolling,,
548,1,vehicle,3,13.0,25.0,85.0,patrolling,,
548,1,vehicle,4,23.0,24.0,83.37689437438235,patrolling,,
548,1,refuel_vehicle,1,0,20,,idle,,
548,1,refuel_vehicle,2,20,0,,idle,,
548,1,refuel_vehicle,3,40,40,,idle,,
548,1,hub,1,0,20,,,,
548,1,hub,2,20,0,,,,
548,1,hub,3,40,40,,,,
549,1,vehicle,1,6.0,17.0,76.79289321881345,patrolling,,
549,1,vehicle,2,25.0,5.0,89.29289321881345,patrolling,,
549,1,vehicle,3,11.0,25.0,84.0,patrolling,,
549,1,vehicle,4,23.0,26.0,82.37689437438235,patrolling,,
549,1,refuel_vehicle,1,0,20,,idle,,
549,1,refuel_vehicle,2,20,0,,idle,,
549,1,refuel_vehicle,3,40,40,,idle,,
549,1,hub,1,0,20,,,,
549,1,hub,2,20,0,,,,
549,1,hub,3,40,40,,,,
550,1,vehicle,1,8.0,17.0,75.79289321881345,patrolling,,
550,1,vehicle,2,25.0,4.0,88.79289321881345,patrolling,,
550,1,vehicle,3,12.0,25.0,83.5,patrolling,,
550,1,vehicle,4,22.0,26.0,81.87689437438235,patrolling,,
550,1,refuel_vehicle,1,0,20,,idle,,
550,1,refuel_vehicle,2,20,0,,idle,,
550,1,refuel_vehicle,3,40,40,,idle,,
550,1,hub,1,0,20,,,,
550,1,hub,2,20,0,,,,
550,1,hub,3,40,40,,,,
551,1,vehicle,1,6.0,17.0,74.79289321881345,patrolling,,
551,1,vehicle,2,27.0,4.0,87.79289321881345,patrolling,,
551,1,vehicle,3,12.0,23.0,82.5,patrolling,,
551,1,vehicle,4,22.0,24.0,80.87689437438235,patrolling,,
551,1,refuel_vehicle,1,0,20,,idle,,
551,1,refuel_vehicle,2,20,0,,idle,,
551,1,refuel_vehicle,3,40,40,,idle,,
551,1,hub,1,0,20,,,,
551,1,hub,2,20,0,,,,
551,1,hub,3,40,40,,,,
552,1,vehicle,1,6.0,16.0,74.29289321881345,patrolling,,
552,1,vehicle,2,27.0,5.0,87.29289321881345,patrolling,,
552,1,vehicle,3,11.0,23.0,82.0,patrolling,,
552,1,vehicle,4,23.0,24.0,80.37689437438235,patrolling,,
552,1,refuel_vehicle,1,0,20,,idle,,
552,1,refuel_vehicle,2,20,0,,idle,,
552,1,refuel_vehicle,3,40,40,,idle,,
552,1,hub,1,0,20,,,,
552,1,hub,2,20,0,,,,
552,1,hub,3,40,40,,,,
553,1,vehicle,1,7.0,16.0,73.79289321881345,patrolling,,
553,1,vehicle,2,28.0,5.0,86.79289321881345,patrolling,,
553,1,vehicle,3,10.0,23.0,81.5,patrolling,,
553,1,vehicle,4,24.0,24.0,79.87689437438235,patrolling,,
553,1,refuel_vehicle,1,0,20,,idle,,
553,1,refuel_vehicle,2,20,0,,idle,,
553,1,refuel_vehicle,3,40,40,,idle,,
553,1,hub,1,0,20,,,,
553,1,hub,2,20,0,,,,
553,1,hub,3,40,40,,,,
554,1,vehicle,1,9.0,16.0,72.79289321881345,patrolling,,
554,1,vehicle,2,29.0,5.0,86.29289321881345,patrolling,,
554,1,vehicle,3,10.0,22.0,81.0,patrolling,,
554,1,vehicle,4,24.0,22.0,78.87689437438235,patrolling,,
554,1,refuel_vehicle,1,0,20,,idle,,
554,1,refuel_vehicle,2,20,0,,idle,,
554,1,refuel_vehicle,3,40,40,,idle,,
554,1,hub,1,0,20,,,,
554,1,hub,2,20,0,,,,
554,1,hub,3,40,40,,,,
555,1,vehicle,1,9.0,15.0,72.29289321881345,patrolling,,
555,1,vehicle,2,29.0,3.0,85.29289321881345,patrolling,,
555,1,vehicle,3,10.0,21.0,80.5,patrolling,,
555,1,vehicle,4,24.0,21.0,78.37689437438235,patrolling,,
555,1,refuel_vehicle,1,0,20,,idle,,
555,1,refuel_vehicle,2,20,0,,idle,,
555,1,refuel_vehicle,3,40,40,,idle,,
555,1,hub,1,0,20,,,,
555,1,hub,2,20,0,,,,
555,1,hub,3,40,40,,,,
556,1,vehicle,1,8.0,15.0,71.79289321881345,patrolling,,
556,1,vehicle,2,30.0,3.0,84.79289321881345,patrolling,,
556,1,vehicle,3,10.0,23.0,79.5,patrolling,,
556,1,vehicle,4,24.0,22.0,77.87689437438235,patrolling,,
556,1,refuel_vehicle,1,0,20,,idle,,
556,1,refuel_vehicle,2,20,0,,idle,,
556,1,refuel_vehicle,3,40,40,,idle,,
556,1,hub,1,0,20,,,,
556,1,hub,2,20,0,,,,
556,1,hub,3,40,40,,,,
557,1,vehicle,1,6.0,15.0,70.79289321881345,patrolling,,
557,1,vehicle,2,32.0,3.0,83.79289321881345,patrolling,,
557,1,vehicle,3,10.0,22.0,79.0,patrolling,,
557,1,vehicle,4,24.0,24.0,76.87689437438235,patrolling,,
557,1,refuel_vehicle,1,0,20,,idle,,
557,1,refuel_vehicle,2,20,0,,idle,,
557,1,refuel_vehicle,3,40,40,,idle,,
557,1,hub,1,0,20,,,,
557,1,hub,2,20,0,,,,
557,1,hub,3,40,40,,,,
558,1,vehicle,1,6.0,14.0,70.29289321881345,patrolling,,
558,1,vehicle,2,33.0,3.0,83.29289321881345,patrolling,,
558,1,vehicle,3,9.0,22.0,78.5,patrolling,,
558,1,vehicle,4,24.0,25.0,76.37689437438235,patrolling,,
558,1,refuel_vehicle,1,0,20,,idle,,
558,1,refuel_vehicle,2,20,0,,idle,,
558,1,refuel_vehicle,3,40,40,,idle,,
558,1,hub,1,0,20,,,,
558,1,hub,2,20,0,,,,
558,1,hub,3,40,40,,,,
559,1,vehicle,1,7.0,14.0,69.79289321881345,patrolling,,
559,1,vehicle,2,33.0,4.0,82.79289321881345,patrolling,,
559,1,vehicle,3,9.0,21.0,78.0,patrolling,,
559,1,vehicle,4,24.0,23.0,75.37689437438235,patrolling,,
559,1,refuel_vehicle,1,0,20,,idle,,
559,1,refuel_vehicle,2,20,0,,idle,,
559,1,refuel_vehicle,3,40,40,,idle,,
559,1,hub,1,0,20,,,,
559,1,hub,2,20,0,,,,
559,1,hub,3,40,40,,,,
560,1,vehicle,1,7.0,15.0,69.29289321881345,patrolling,,
560,1,vehicle,2,33.0,5.0,82.29289321881345,patrolling,,
560,1,vehicle,3,7.0,21.0,77.0,patrolling,,
560,1,vehicle,4,25.0,23.0,74.87689437438235,patrolling,,
560,1,refuel_vehicle,1,0,20,,idle,,
560,1,refuel_vehicle,2,20,0,,idle,,
560,1,refuel_vehicle,3,40,40,,idle,,
560,1,hub,1,0,20,,,,
560,1,hub,2,20,0,,,,
560,1,hub,3,40,40,,,,
561,1,vehicle,1,9.0,15.0,68.29289321881345,patrolling,,
561,1,vehicle,2,31.0,5.0,81.29289321881345,patrolling,,
561,1,vehicle,3,5.0,21.0,76.0,patrolling,,
561,1,vehicle,4,25.0,24.0,74.37689437438235,patrolling,,
561,1,refuel_vehicle,1,0,20,,idle,,
561,1,refuel_vehicle,2,20,0,,idle,,
561,1,refuel_vehicle,3,40,40,,idle,,
561,1,hub,1,0,20,,,,
561,1,hub,2,20,0,,,,
561,1,hub,3,40,40,,,,
562,1,vehicle,1,7.0,15.0,67.29289321881345,patrolling,,
562,1,vehicle,2,31.0,4.0,80.79289321881345,patrolling,,
562,1,vehicle,3,5.0,22.0,75.5,patrolling,,
562,1,vehicle,4,23.0,24.0,73.37689437438235,patrolling,,
562,1,refuel_vehicle,1,0,20,,idle,,
562,1,refuel_vehicle,2,20,0,,idle,,
562,1,refuel_vehicle,3,40,40,,idle,,
562,1,hub,1,0,20,,,,
562,1,hub,2,20,0,,,,
562,1,hub,3,40,40,,,,
563,1,vehicle,1,7.0,13.0,66.29289321881345,patrolling,,
563,1,vehicle,2,31.0,3.0,80.29289321881345,patrolling,,
563,1,vehicle,3,7.0,22.0,74.5,patrolling,,
563,1,vehicle,4,21.0,24.0,72.37689437438235,patrolling,,
563,1,refuel_vehicle,1,0,20,,idle,,
563,1,refuel_vehicle,2,20,0,,idle,,
563,1,refuel_vehicle,3,40,40,,idle,,
563,1,hub,1,0,20,,,,
563,1,hub,2,20,0,,,,
563,1,hub,3,40,40,,,,
564,1,vehicle,1,6.0,13.0,65.79289321881345,patrolling,,
564,1,vehicle,2,32.0,3.0,79.79289321881345,patrolling,,
564,1,vehicle,3,7.0,21.0,74.0,patrolling,,
564,1,vehicle,4,21.0,23.0,71.87689437438235,patrolling,,
564,1,refuel_vehicle,1,0,20,,idle,,
564,1,refuel_vehicle,2,20,0,,idle,,
564,1,refuel_vehicle,3,40,40,,idle,,
564,1,hub,1,0,20,,,,
564,1,hub,2,20,0,,,,
564,1,hub,3,40,40,,,,
565,1,vehicle,1,6.0,12.0,65.29289321881345,patrolling,,
565,1,vehicle,2,32.0,2.0,79.29289321881345,patrolling,,
565,1,vehicle,3,8.0,21.0,73.5,patrolling,,
565,1,vehicle,4,23.0,23.0,70.87689437438235,patrolling,,
565,1,refuel_vehicle,1,0,20,,idle,,
565,1,refuel_vehicle,2,20,0,,idle,,
565,1,refuel_vehicle,3,40,40,,idle,,
565,1,hub,1,0,20,,,,
565,1,hub,2,20,0,,,,
565,1,hub,3,40,40,,,,
566,1,vehicle,1,6.0,11.0,64.79289321881345,patrolling,,
566,1,vehicle,2,32.0,1.0,78.79289321881345,patrolling,,
566,1,vehicle,3,6.0,21.0,72.5,patrolling,,
566,1,vehicle,4,25.0,23.0,69.87689437438235,patrolling,,
566,1,refuel_vehicle,1,0,20,,idle,,
566,1,refuel_vehicle,2,20,0,,idle,,
566,1,refuel_vehicle,3,40,40,,idle,,
566,1,hub,1,0,20,,,,
566,1,hub,2,20,0,,,,
566,1,hub,3,40,40,,,,
567,1,vehicle,1,6.0,12.0,64.29289321881345,patrolling,,
567,1,vehicle,2,32.0,2.0,78.29289321881345,patrolling,,
567,1,vehicle,3,6.0,21.0,72.5,patrolling,,
567,1,vehicle,4,25.0,25.0,68.87689437438235,patrolling,,
567,1,refuel_vehicle,1,0,20,,idle,,
567,1,refuel_vehicle,2,20,0,,idle,,
567,1,refuel_vehicle,3,40,40,,idle,,
567,1,hub,1,0,20,,,,
567,1,hub,2,20,0,,,,
567,1,hub,3,40,40,,,,
568,1,vehicle,1,6.0,11.0,63.79289321881345,patrolling,,
568,1,vehicle,2,32.0,4.0,77.29289321881345,patrolling,,
568,1,vehicle,3,4.0,21.0,71.5,patrolling,,
568,1,vehicle,4,25.0,27.0,67.87689437438235,patrolling,,
568,1,refuel_vehicle,1,0,20,,idle,,
568,1,refuel_vehicle,2,20,0,,idle,,
568,1,refuel_vehicle,3,40,40,,idle,,
568,1,hub,1,0,20,,,,
568,1,hub,2,20,0,,,,
568,1,hub,3,40,40,,,,
569,1,vehicle,1,5.0,11.0,63.29289321881345,patrolling,,
569,1,vehicle,2,32.0,3.0,76.79289321881345,patrolling,,
569,1,vehicle,3,4.0,21.0,71.5,patrolling,,
569,1,vehicle,4,26.0,27.0,67.37689437438235,patrolling,,
569,1,refuel_vehicle,1,0,20,,idle,,
569,1,refuel_vehicle,2,20,0,,idle,,
569,1,refuel_vehicle,3,40,40,,idle,,
569,1,hub,1,0,20,,,,
569,1,hub,2,20,0,,,,
569,1,hub,3,40,40,,,,
570,1,vehicle,1,6.0,11.0,62.79289321881345,patrolling,,
570,1,vehicle,2,32.0,2.0,76.29289321881345,patrolling,,
570,1,vehicle,3,4.0,21.0,71.5,patrolling,,
570,1,vehicle,4,27.0,27.0,66.87689437438235,patrolling,,
570,1,refuel_vehicle,1,0,20,,idle,,
570,1,refuel_vehicle,2,20,0,,idle,,
570,1,refuel_vehicle,3,40,40,,idle,,
570,1,hub,1,0,20,,,,
570,1,hub,2,20,0,,,,
570,1,hub,3,40,40,,,,
571,1,vehicle,1,6.0,10.0,62.29289321881345,patrolling,,
571,1,vehicle,2,32.0,3.0,75.79289321881345,patrolling,,
571,1,vehicle,3,4.0,22.0,71.0,patrolling,,
571,1,vehicle,4,27.0,25.0,65.87689437438235,patrolling,,
571,1,refuel_vehicle,1,0,20,,idle,,
571,1,refuel_vehicle,2,20,0,,idle,,
571,1,refuel_vehicle,3,40,40,,idle,,
571,1,hub,1,0,20,,,,
571,1,hub,2,20,0,,,,
571,1,hub,3,40,40,,,,
572,1,vehicle,1,6.0,8.0,61.29289321881345,patrolling,,
572,1,vehicle,2,32.0,1.0,74.79289321881345,patrolling,,
572,1,vehicle,3,4.0,21.0,70.5,patrolling,,
572,1,vehicle,4,27.0,23.0,64.87689437438235,patrolling,,
572,1,refuel_vehicle,1,0,20,,idle,,
572,1,refuel_vehicle,2,20,0,,idle,,
572,1,refuel_vehicle,3,40,40,,idle,,
572,1,hub,1,0,20,,,,
572,1,hub,2,20,0,,,,
572,1,hub,3,40,40,,,,
573,1,vehicle,1,8.0,8.0,60.29289321881345,patrolling,,
573,1,vehicle,2,32.0,1.0,74.79289321881345,patrolling,,
573,1,vehicle,3,2.0,21.0,69.5,patrolling,,
573,1,vehicle,4,27.0,25.0,63.876894374382346,patrolling,,
573,1,refuel_vehicle,1,0,20,,idle,,
573,1,refuel_vehicle,2,20,0,,idle,,
573,1,refuel_vehicle,3,40,40,,idle,,
573,1,hub,1,0,20,,,,
573,1,hub,2,20,0,,,,
573,1,hub,3,40,40,,,,
574,1,vehicle,1,8.0,9.0,59.79289321881345,patrolling,,
574,1,vehicle,2,34.0,1.0,73.79289321881345,patrolling,,
574,1,vehicle,3,1.0,21.0,69.0,patrolling,,
574,1,vehicle,4,26.0,25.0,63.376894374382346,patrolling,,
574,1,refuel_vehicle,1,0,20,,idle,,
574,1,refuel_vehicle,2,20,0,,idle,,
574,1,refuel_vehicle,3,40,40,,idle,,
574,1,hub,1,0,20,,,,
574,1,hub,2,20,0,,,,
574,1,hub,3,40,40,,,,
575,1,vehicle,1,9.0,9.0,59.29289321881345,patrolling,,
575,1,vehicle,2,34.0,3.0,72.79289321881345,patrolling,,
575,1,vehicle,3,2.0,21.0,68.5,patrolling,,
575,1,vehicle,4,26.0,26.0,62.876894374382346,patrolling,,
575,1,refuel_vehicle,1,0,20,,idle,,
575,1,refuel_vehicle,2,20,0,,idle,,
575,1,refuel_vehicle,3,40,40,,idle,,
575,1,hub,1,0,20,,,,
575,1,hub,2,20,0,,,,
575,1,hub,3,40,40,,,,
576,1,vehicle,1,9.0,11.0,58.29289321881345,patrolling,,
576,1,vehicle,2,34.0,4.0,72.29289321881345,patrolling,,
576,1,vehicle,3,4.0,21.0,67.5,patrolling,,
576,1,vehicle,4,25.0,26.0,62.376894374382346,patrolling,,
576,1,refuel_vehicle,1,0,20,,idle,,
576,1,refuel_vehicle,2,20,0,,idle,,
576,1,refuel_vehicle,3,40,40,,idle,,
576,1,hub,1,0,20,,,,
576,1,hub,2,20,0,,,,
576,1,hub,3,40,40,,,,
577,1,vehicle,1,11.0,11.0,57.29289321881345,patrolling,,
577,1,vehicle,2,33.0,4.0,71.79289321881345,patrolling,,
577,1,vehicle,3,4.0,23.0,66.5,patrolling,,
577,1,vehicle,4,23.0,26.0,61.376894374382346,patrolling,,
577,1,refuel_vehicle,1,0,20,,idle,,
577,1,refuel_vehicle,2,20,0,,idle,,
577,1,refuel_vehicle,3,40,40,,idle,,
577,1,hub,1,0,20,,,,
577,1,hub,2,20,0,,,,
577,1,hub,3,40,40,,,,
578,1,vehicle,1,13.0,11.0,56.29289321881345,patrolling,,
578,1,vehicle,2,31.0,4.0,70.79289321881345,patrolling,,
578,1,vehicle,3,2.0,23.0,65.5,patrolling,,
578,1,vehicle,4,21.0,26.0,60.376894374382346,patrolling,,
578,1,refuel_vehicle,1,0,20,,idle,,
578,1,refuel_vehicle,2,20,0,,idle,,
578,1,refuel_vehicle,3,40,40,,idle,,
578,1,hub,1,0,20,,,,
578,1,hub,2,20,0,,,,
578,1,hub,3,40,40,,,,
579,1,vehicle,1,13.0,9.0,55.29289321881345,patrolling,,
579,1,vehicle,2,30.0,4.0,70.29289321881345,patrolling,,
579,1,vehicle,3,1.0,23.0,65.0,patrolling,,
579,1,vehicle,4,21.0,26.0,60.376894374382346,patrolling,,
579,1,refuel_vehicle,1,0,20,,idle,,
579,1,refuel_vehicle,2,20,0,,idle,,
579,1,refuel_vehicle,3,40,40,,idle,,
579,1,hub,1,0,20,,,,
579,1,hub,2,20,0,,,,
579,1,hub,3,40,40,,,,
580,1,vehicle,1,15.0,9.0,54.29289321881345,patrolling,,
580,1,vehicle,2,30.0,3.0,69.79289321881345,patrolling,,
580,1,vehicle,3,2.0,23.0,64.5,patrolling,,
580,1,vehicle,4,22.0,26.0,59.876894374382346,patrolling,,
580,1,refuel_vehicle,1,0,20,,idle,,
580,1,refuel_vehicle,2,20,0,,idle,,
580,1,refuel_vehicle,3,40,40,,idle,,
580,1,hub,1,0,20,,,,
580,1,hub,2,20,0,,,,
580,1,hub,3,40,40,,,,
581,1,vehicle,1,14.0,9.0,53.79289321881345,patrolling,,
581,1,vehicle,2,28.0,3.0,68.79289321881345,patrolling,,
581,1,vehicle,3,3.0,23.0,64.0,patrolling,,
581,1,vehicle,4,22.0,27.0,59.376894374382346,patrolling,,
581,1,refuel_vehicle,1,0,20,,idle,,
581,1,refuel_vehicle,2,20,0,,idle,,
581,1,refuel_vehicle,3,40,40,,idle,,
581,1,hub,1,0,20,,,,
581,1,hub,2,20,0,,,,
581,1,hub,3,40,40,,,,
582,1,vehicle,1,12.0,9.0,52.79289321881345,patrolling,,
582,1,vehicle,2,28.0,1.0,67.79289321881345,patrolling,,
582,1,vehicle,3,1.0,23.0,63.0,patrolling,,
582,1,vehicle,4,21.0,27.0,58.876894374382346,patrolling,,
582,1,refuel_vehicle,1,0,20,,idle,,
582,1,refuel_vehicle,2,20,0,,idle,,
582,1,refuel_vehicle,3,40,40,,idle,,
582,1,hub,1,0,20,,,,
582,1,hub,2,20,0,,,,
582,1,hub,3,40,40,,,,
583,1,vehicle,1,12.0,11.0,51.79289321881345,patrolling,,
583,1,vehicle,2,30.0,1.0,66.79289321881345,patrolling,,
583,1,vehicle,3,1.0,24.0,62.5,patrolling,,
583,1,vehicle,4,21.0,25.0,57.876894374382346,patrolling,,
583,1,refuel_vehicle,1,0,20,,idle,,
583,1,refuel_vehicle,2,20,0,,idle,,
583,1,refuel_vehicle,3,40,40,,idle,,
583,1,hub,1,0,20,,,,
583,1,hub,2,20,0,,,,
583,1,hub,3,40,40,,,,
584,1,vehicle,1,12.0,12.0,51.29289321881345,patrolling,,
584,1,vehicle,2,32.0,1.0,65.79289321881345,patrolling,,
584,1,vehicle,3,1.0,22.0,61.5,patrolling,,
584,1,vehicle,4,21.0,27.0,56.876894374382346,patrolling,,
584,1,refuel_vehicle,1,0,20,,idle,,
584,1,refuel_vehicle,2,20,0,,idle,,
584,1,refuel_vehicle,3,40,40,,idle,,
584,1,hub,1,0,20,,,,
584,1,hub,2,20,0,,,,
584,1,hub,3,40,40,,,,
585,1,vehicle,1,12.0,14.0,50.29289321881345,patrolling,,
585,1,vehicle,2,31.0,1.0,65.29289321881345,patrolling,,
585,1,vehicle,3,1.0,21.0,61.0,patrolling,,
585,1,vehicle,4,21.0,29.0,55.876894374382346,patrolling,,
585,1,refuel_vehicle,1,0,20,,idle,,
585,1,refuel_vehicle,2,20,0,,idle,,
585,1,refuel_vehicle,3,40,40,,idle,,
585,1,hub,1,0,20,,,,
585,1,hub,2,20,0,,,,
585,1,hub,3,40,40,,,,
586,1,vehicle,1,12.0,13.0,49.79289321881345,patrolling,,
586,1,vehicle,2,29.0,1.0,64.29289321881345,patrolling,,
586,1,vehicle,3,1.0,21.0,61.0,patrolling,,
586,1,vehicle,4,21.0,31.0,54.876894374382346,patrolling,,
586,1,refuel_vehicle,1,0,20,,idle,,
586,1,refuel_vehicle,2,20,0,,idle,,
586,1,refuel_vehicle,3,40,40,,idle,,
586,1,hub,1,0,20,,,,
586,1,hub,2,20,0,,,,
586,1,hub,3,40,40,,,,
587,1,vehicle,1,12.0,14.0,49.29289321881345,patrolling,,
587,1,vehicle,2,31.0,1.0,63.29289321881345,patrolling,,
587,1,vehicle,3,1.0,21.0,61.0,patrolling,,
587,1,vehicle,4,22.0,31.0,54.376894374382346,patrolling,,
587,1,refuel_vehicle,1,0,20,,idle,,
587,1,refuel_vehicle,2,20,0,,idle,,
587,1,refuel_vehicle,3,40,40,,idle,,
587,1,hub,1,0,20,,,,
587,1,hub,2,20,0,,,,
587,1,hub,3,40,40,,,,
588,1,vehicle,1,12.0,13.0,48.79289321881345,patrolling,,
588,1,vehicle,2,31.0,3.0,62.29289321881345,patrolling,,
588,1,vehicle,3,1.0,21.0,61.0,patrolling,,
588,1,vehicle,4,21.0,31.0,53.876894374382346,patrolling,,
588,1,refuel_vehicle,1,0,20,,idle,,
588,1,refuel_vehicle,2,20,0,,idle,,
588,1,refuel_vehicle,3,40,40,,idle,,
588,1,hub,1,0,20,,,,
588,1,hub,2,20,0,,,,
588,1,hub,3,40,40,,,,
589,1,vehicle,1,13.0,13.0,48.29289321881345,patrolling,,
589,1,vehicle,2,31.0,2.0,61.79289321881345,patrolling,,
589,1,vehicle,3,1.0,21.0,61.0,patrolling,,
589,1,vehicle,4,21.0,32.0,53.376894374382346,patrolling,,
589,1,refuel_vehicle,1,0,20,,idle,,
589,1,refuel_vehicle,2,20,0,,idle,,
589,1,refuel_vehicle,3,40,40,,idle,,
589,1,hub,1,0,20,,,,
589,1,hub,2,20,0,,,,
589,1,hub,3,40,40,,,,
590,1,vehicle,1,13.0,14.0,47.79289321881345,patrolling,,
590,1,vehicle,2,31.0,3.0,61.29289321881345,patrolling,,
590,1,vehicle,3,1.0,21.0,61.0,patrolling,,
590,1,vehicle,4,21.0,30.0,52.376894374382346,patrolling,,
590,1,refuel_vehicle,1,0,20,,idle,,
590,1,refuel_vehicle,2,20,0,,idle,,
590,1,refuel_vehicle,3,40,40,,idle,,
590,1,hub,1,0,20,,,,
590,1,hub,2,20,0,,,,
590,1,hub,3,40,40,,,,
591,1,vehicle,1,12.0,14.0,47.29289321881345,patrolling,,
591,1,vehicle,2,29.0,3.0,60.29289321881345,patrolling,,
591,1,vehicle,3,1.0,21.0,61.0,patrolling,,
591,1,vehicle,4,21.0,30.0,52.376894374382346,patrolling,,
591,1,refuel_vehicle,1,0,20,,idle,,
591,1,refuel_vehicle,2,20,0,,idle,,
591,1,refuel_vehicle,3,40,40,,idle,,
591,1,hub,1,0,20,,,,
591,1,hub,2,20,0,,,,
591,1,hub,3,40,40,,,,
592,1,vehicle,1,10.0,14.0,46.29289321881345,patrolling,,
592,1,vehicle,2,28.0,3.0,59.79289321881345,patrolling,,
592,1,vehicle,3,3.0,21.0,60.0,patrolling,,
592,1,vehicle,4,21.0,32.0,51.376894374382346,patrolling,,
592,1,refuel_vehicle,1,0,20,,idle,,
592,1,refuel_vehicle,2,20,0,,idle,,
592,1,refuel_vehicle,3,40,40,,idle,,
592,1,hub,1,0,20,,,,
592,1,hub,2,20,0,,,,
592,1,hub,3,40,40,,,,
593,1,vehicle,1,10.0,16.0,45.29289321881345,patrolling,,
593,1,vehicle,2,26.0,3.0,58.79289321881345,patrolling,,
593,1,vehicle,3,5.0,21.0,59.0,patrolling,,
593,1,vehicle,4,23.0,32.0,50.376894374382346,patrolling,,
593,1,refuel_vehicle,1,0,20,,idle,,
593,1,refuel_vehicle,2,20,0,,idle,,
593,1,refuel_vehicle,3,40,40,,idle,,
593,1,hub,1,0,20,,,,
593,1,hub,2,20,0,,,,
593,1,hub,3,40,40,,,,
594,1,vehicle,1,11.0,16.0,44.79289321881345,patrolling,,
594,1,vehicle,2,26.0,2.0,58.29289321881345,patrolling,,
594,1,vehicle,3,7.0,21.0,58.0,patrolling,,
594,1,vehicle,4,24.0,32.0,49.876894374382346,patrolling,,
594,1,refuel_vehicle,1,0,20,,idle,,
594,1,refuel_vehicle,2,20,0,,idle,,
594,1,refuel_vehicle,3,40,40,,idle,,
594,1,hub,1,0,20,,,,
594,1,hub,2,20,0,,,,
594,1,hub,3,40,40,,,,
595,1,vehicle,1,11.0,17.0,44.29289321881345,patrolling,,
595,1,vehicle,2,24.0,2.0,57.29289321881345,patrolling,,
595,1,vehicle,3,7.0,23.0,57.0,patrolling,,
595,1,vehicle,4,23.0,32.0,49.376894374382346,patrolling,,
595,1,refuel_vehicle,1,0,20,,idle,,
595,1,refuel_vehicle,2,20,0,,idle,,
595,1,refuel_vehicle,3,40,40,,idle,,
595,1,hub,1,0,20,,,,
595,1,hub,2,20,0,,,,
595,1,hub,3,40,40,,,,
596,1,vehicle,1,11.0,18.0,43.79289321881345,patrolling,,
596,1,vehicle,2,22.0,2.0,56.29289321881345,patrolling,,
596,1,vehicle,3,8.0,23.0,56.5,patrolling,,
596,1,vehicle,4,22.0,32.0,48.876894374382346,patrolling,,
